appid,genre_id
850550,62
850550,113
850550,122
850560,31
850570,31
850580,131
850600,31
850610,31
850620,31
850640,31
850650,31
850660,31
850670,31
850680,31
850700,31
850710,5
850710,11
850710,31
850710,32
850710,62
850710,122
850710,144
850740,31
850740,32
850740,113
850750,31
850760,31
850760,113
850760,122
850760,144
850780,11
850780,32
850780,122
850810,31
850810,113
850820,31
850820,32
850820,113
850820,144
850830,31
850830,32
850830,113
850830,144
850840,11
850840,31
850840,32
850850,31
850850,122
850860,31
850860,113
850860,122
850870,5
850870,44
850870,113
850870,122
850880,31
850880,32
850880,62
850880,122
850920,122
850930,31
850930,32
850930,113
850930,144
850940,5
850940,11
850940,31
850940,32
850940,113
850970,31
850970,32
850970,113
850980,122
850990,31
850990,44
850990,122
851040,5
851040,31
851050,31
851050,113
851050,122
851100,31
851100,113
851100,122
851110,11
851110,15
851110,32
851110,107
851150,5
851150,31
851150,113
851150,122
851150,144
851180,31
851180,113
851180,122
851200,31
851200,32
851210,31
851210,113
851220,11
851220,31
851220,122
851240,107
851240,113
851240,122
851240,144
851250,31
851250,32
851250,113
851250,122
851270,5
851270,11
851270,31
851270,144
851271,5
851271,11
851271,31
851271,144
851272,5
851272,11
851272,31
851272,144
851273,5
851273,11
851273,31
851273,144
851274,5
851274,11
851274,31
851274,144
851275,5
851275,11
851275,31
851275,144
851278,5
851278,11
851278,31
851278,144
851280,31
851280,113
851280,122
851300,31
851300,107
851300,113
851300,122
851300,144
851312,5
851312,11
851312,31
851312,144
851313,5
851313,11
851313,31
851313,144
851318,5
851318,11
851318,31
851318,144
851320,31
851320,32
851320,113
851350,11
851360,31
851360,32
851360,113
851360,122
851490,31
851490,32
851490,113
851490,122
851510,5
851510,31
851510,144
851520,5
851520,11
851520,32
851520,122
851530,31
851530,44
851530,122
851570,31
851570,32
851570,107
851570,122
851580,31
851580,32
851590,11
851590,31
851590,32
851590,113
851610,31
851610,113
851620,11
851620,31
851620,32
851620,113
851640,15
851640,31
851640,107
851650,5
851650,31
851650,32
851650,44
851670,31
851670,32
851690,31
851690,106
851690,113
851690,122
851710,5
851710,11
851710,32
851710,122
851720,31
851720,113
851720,122
851720,144
851730,31
851730,32
851770,31
851770,122
851790,5
851790,11
851790,31
851800,31
851800,32
851800,107
851800,113
851800,122
851800,144
851810,31
851810,32
851810,44
851820,5
851820,11
851820,144
851840,31
851840,32
851840,144
851850,122
851850,144
851860,113
851860,122
851860,144
851870,113
851870,122
851870,144
851880,31
851880,113
851890,113
851890,122
851900,27
851910,27
851920,31
851920,32
851920,122
851930,5
851930,11
851930,31
851950,31
851950,122
851960,122
851970,11
851970,31
851970,122
851980,31
851980,32
851980,44
851980,62
851980,122
852000,11
852000,32
852000,113
852000,144
852020,31
852020,32
852030,15
852030,31
852090,11
852090,31
852090,113
852100,31
852100,106
852100,113
852110,31
852110,32
852130,31
852130,32
852160,31
852160,32
852160,113
852160,144
852180,5
852180,11
852180,31
852180,113
852180,122
852190,31
852190,32
852190,122
852200,31
852200,113
852220,11
852220,31
852240,5
852240,31
852240,144
852250,31
852250,32
852250,44
852250,122
852290,5
852290,31
852290,144
852300,31
852300,122
852310,31
852310,122
852320,31
852320,32
852340,31
852340,32
852340,44
852340,113
852340,122
852370,5
852370,31
852370,144
852390,31
852390,122
852420,16
852420,31
852420,32
852420,107
852420,122
852440,31
852440,32
852440,62
852440,122
852450,11
852450,31
852450,32
852450,44
852450,62
852450,122
852470,5
852470,31
852470,107
852480,32
852500,5
852500,31
852500,122
852500,144
852530,31
852530,62
852530,122
852560,5
852560,11
852560,15
852560,16
852560,31
852560,106
852560,107
852560,113
852560,122
852570,31
852570,122
852580,5
852590,31
852590,44
852590,122
852610,31
852610,32
852610,113
852610,122
852620,31
852630,31
852630,32
852640,31
852650,5
852650,31
852720,31
852720,32
852720,122
852750,31
852750,32
852750,113
852760,31
852760,113
852760,122
852780,5
852780,16
852780,44
852780,107
852780,144
852790,31
852790,32
852790,113
852790,144
852800,31
852800,32
852800,113
852800,144
852830,5
852830,31
852830,32
852830,122
852850,32
852850,113
852860,31
852860,113
852860,122
852880,31
852880,107
852880,113
852890,15
852890,31
852890,32
852890,122
852900,31
852900,113
852900,122
852910,113
852920,31
852920,107
852920,113
852920,122
852930,5
852930,31
852930,144
852940,5
852940,31
852940,144
852970,31
852970,122
852980,12
852980,31
852980,79
852980,106
852980,113
852980,122
852980,144
852991,27
852992,27
852992,47
852993,27
852993,47
852994,27
852994,47
852995,27
852995,47
852996,27
852996,47
853000,31
853011,27
853011,47
853012,27
853012,47
853013,27
853013,47
853014,27
853014,47
853015,27
853015,47
853040,31
853040,113
853040,122
853050,5
853050,31
853050,113
853060,31
853060,113
853060,122
853120,11
853120,16
853120,122
853150,5
853150,31
853190,5
853190,31
853200,15
853200,31
853200,62
853200,122
853210,11
853210,31
853210,32
853220,5
853220,31
853220,113
853240,31
853240,122
853250,31
853250,32
853250,44
853250,113
853250,144
853260,5
853260,31
853260,32
853270,11
853270,12
853270,31
853270,49
853270,62
853290,31
853290,122
853300,31
853300,32
853300,113
853310,31
853310,113
853320,11
853320,62
853330,11
853330,15
853330,113
853330,122
853360,5
853360,122
853370,31
853370,32
853370,44
853390,31
853390,113
853390,122
853390,144
853410,31
853450,31
853450,122
853450,144
853460,5
853460,31
853460,113
853460,122
853480,11
853480,31
853500,31
853500,32
853500,113
853550,11
853550,31
853550,32
853580,31
853580,32
853580,113
853580,122
853590,31
853590,32
853610,31
853610,122
853620,31
853620,32
853650,79
853650,106
853650,113
853650,122
853700,31
853700,113
853700,144
853730,16
853730,31
853730,44
853730,122
853760,31
853760,113
853760,144
853770,31
853770,107
853770,122
853780,31
853780,122
853830,11
853830,32
853850,5
853850,31
853850,32
853860,5
853860,11
853860,31
853860,32
853860,113
853870,31
853870,32
853870,44
853871,31
853871,32
853871,44
853872,31
853872,32
853872,44
853873,31
853873,32
853873,44
853874,31
853874,32
853874,44
853875,31
853875,32
853875,44
853876,31
853876,32
853876,44
853877,31
853877,32
853877,44
853881,31
853881,32
853881,44
853882,31
853882,32
853882,44
853883,31
853883,32
853883,44
853884,31
853884,32
853884,44
853885,31
853885,32
853885,44
853886,31
853886,32
853886,44
853887,31
853887,32
853887,44
853890,31
853890,113
853940,31
853940,113
853940,122
853940,144
853980,31
853980,32
853980,122
854030,31
854030,32
854030,113
854050,45
854050,47
854050,50
854050,116
854050,130
854060,31
854060,113
854060,122
854070,11
854070,62
854070,113
854120,31
854120,113
854130,113
854130,122
854150,15
854150,31
854150,32
854150,62
854160,31
854160,113
854180,5
854180,31
854180,32
854180,113
854180,144
854190,31
854190,79
854190,106
854190,113
854190,122
854210,31
854210,44
854210,122
854220,144
854230,11
854230,31
854230,32
854230,44
854230,62
854240,33
854240,131
854250,11
854270,5
854270,31
854270,144
854290,144
854330,32
854370,31
854370,113
854370,122
854390,32
854400,11
854400,16
854400,31
854400,32
854400,62
854400,107
854400,113
854400,122
854410,5
854410,31
854410,144
854420,31
854420,113
854420,122
854430,31
854430,32
854430,44
854430,113
854430,144
854450,31
854450,113
854450,122
854490,45
854490,47
854490,116
854500,5
854500,31
854500,106
854500,113
854500,122
854510,5
854520,131
854530,31
854530,113
854540,31
854540,113
854550,122
854570,31
854570,113
854600,31
854600,79
854600,113
854640,31
854640,32
854660,31
854660,32
854660,113
854670,113
854670,122
854670,144
854680,31
854680,32
854680,113
854690,31
854690,32
854690,113
854730,113
854750,5
854750,144
854770,31
854770,122
854780,11
854800,5
854800,31
854800,32
854800,44
854800,113
854800,122
854810,11
854810,31
854810,62
854830,31
854830,32
854860,5
854860,31
854860,32
854860,107
854860,113
854870,31
854870,113
854880,31
854880,32
854900,5
854900,31
854900,144
854910,5
854910,31
854910,144
854940,31
854940,144
854950,5
854950,31
854950,32
854960,144
854961,144
854980,5
854980,11
854980,31
854990,107
854990,122
855010,5
855020,31
855020,32
855020,44
855020,113
855030,31
855030,32
855030,113
855040,5
855040,31
855040,113
855050,32
855110,31
855110,113
855110,122
855120,11
855120,106
855160,11
855160,32
855160,62
855180,31
855180,32
855190,31
855190,113
855220,11
855220,31
855220,113
855220,122
855230,11
855230,31
855230,113
855230,122
855240,11
855240,31
855240,32
855240,113
855240,144
855250,11
855250,31
855250,113
855250,122
855260,11
855260,31
855260,113
855260,122
855270,11
855270,31
855270,113
855270,122
855280,11
855280,31
855280,113
855280,122
855290,11
855290,31
855290,113
855290,122
855300,11
855300,31
855300,113
855300,122
855310,11
855310,31
855310,113
855310,122
855320,31
855320,32
855320,113
855330,11
855330,31
855330,113
855330,122
855340,11
855340,31
855340,113
855340,122
855350,11
855350,31
855350,113
855350,122
855360,11
855360,31
855360,113
855360,122
855380,31
855380,113
855380,122
855390,113
855400,11
855400,31
855400,113
855400,122
855410,11
855410,31
855410,113
855410,122
855420,11
855420,31
855420,113
855420,122
855430,11
855430,31
855430,113
855430,122
855440,11
855440,31
855440,113
855440,122
855450,11
855450,31
855450,113
855450,122
855460,11
855460,31
855460,113
855460,122
855470,11
855470,31
855470,113
855470,122
855510,31
855530,31
855530,113
855530,144
855550,5
855550,11
855580,11
855580,15
855580,31
855580,32
855580,44
855580,62
855580,113
855580,122
855580,144
855590,5
855590,16
855590,31
855610,15
855610,31
855610,122
855620,31
855620,32
855620,122
855630,31
855630,113
855640,31
855640,32
855640,113
855650,15
855650,122
855660,5
855660,31
855660,113
855660,122
855660,144
855670,5
855670,31
855670,32
855670,113
855680,5
855680,15
855680,32
855700,15
855700,31
855700,32
855710,31
855730,31
855730,32
855740,11
855740,31
855740,113
855740,122
855760,5
855760,31
855760,32
855770,31
855770,32
855770,107
855800,11
855800,31
855800,32
855800,113
855810,5
855810,31
855810,144
855830,31
855830,44
855830,107
855830,113
855830,122
855830,144
855850,31
855850,32
855850,122
855860,31
855860,122
855880,5
855880,31
855880,144
855890,5
855890,31
855890,144
855900,106
855900,131
855930,144
855970,31
855970,107
855970,122
855990,144
856000,31
856001,31
856010,5
856010,11
856010,31
856010,107
856020,122
856030,5
856030,31
856040,31
856050,113
856050,122
856060,32
856070,45
856070,47
856070,83
856080,113
856090,31
856090,122
856100,31
856100,32
856100,62
856110,31
856110,122
856130,5
856130,11
856130,31
856130,62
856130,113
856130,122
856130,144
856140,11
856140,15
856140,62
856141,11
856141,15
856141,62
856142,11
856142,15
856142,62
856143,11
856143,15
856143,62
856144,11
856144,15
856144,62
856145,11
856145,15
856145,62
856146,11
856146,15
856146,62
856147,11
856147,15
856147,62
856148,11
856148,15
856148,62
856149,11
856149,15
856149,62
856150,11
856150,15
856150,62
856160,106
856160,107
856160,122
856170,5
856170,11
856170,31
856170,32
856170,107
856170,122
856180,31
856180,79
856180,106
856180,113
856190,5
856190,31
856190,122
856200,11
856200,31
856200,32
856210,16
856210,31
856210,113
856210,122
856210,144
856220,122
856240,31
856260,32
856260,113
856270,31
856270,113
856300,5
856300,11
856300,31
856300,32
856300,44
856300,62
856300,107
856310,31
856310,113
856310,144
856320,15
856320,31
856320,32
856320,113
856320,122
856350,31
856350,122
856370,31
856370,32
856370,144
856420,31
856420,32
856450,5
856450,11
856450,31
856490,11
856490,31
856530,31
856530,113
856530,122
856540,31
856540,113
856540,122
856550,5
856550,31
856550,122
856560,31
856560,32
856560,113
856560,122
856560,144
856570,31
856570,107
856570,144
856600,31
856600,32
856600,113
856630,11
856630,31
856630,32
856640,50
856640,107
856640,130
856650,11
856650,15
856650,31
856650,107
856660,11
856660,31
856660,32
856670,5
856670,11
856670,31
856670,32
856680,11
856680,31
856680,32
856710,31
856710,122
856730,31
856730,32
856730,122
856760,31
856760,32
856760,49
856760,113
856770,31
856770,122
856780,5
856780,11
856780,32
856780,62
856780,113
856780,122
856790,5
856790,11
856790,31
856820,5
856820,31
856820,144
856840,31
856840,32
856840,113
856880,31
856880,44
856880,144
856890,31
856890,113
856890,122
856900,31
856900,144
856910,31
856910,144
856920,31
856920,144
856930,31
856930,144
856940,31
856940,144
856950,31
856950,144
856960,31
856960,144
856980,31
856990,5
856990,31
856990,144
857010,31
857010,32
857010,113
857010,122
857020,31
857020,32
857020,113
857020,122
857050,11
857050,32
857050,62
857060,31
857060,32
857080,31
857080,32
857080,113
857090,31
857090,32
857110,31
857110,32
857110,122
857130,32
857140,31
857140,32
857140,122
857180,11
857180,31
857180,32
857200,31
857200,144
857210,31
857210,32
857210,122
857230,31
857230,32
857230,113
857240,5
857240,16
857240,31
857240,106
857240,107
857240,122
857240,144
857260,31
857260,32
857300,31
857300,113
857300,144
857320,45
857320,47
857320,123
857320,130
857350,45
857350,47
857370,5
857370,31
857370,32
857370,122
857380,45
857380,47
857381,45
857381,47
857390,31
857390,32
857390,113
857390,122
857410,113
857420,31
857420,122
857450,32
857450,113
857460,31
857460,122
857470,11
857470,31
857470,32
857470,113
857480,11
857480,31
857500,31
857500,122
857510,31
857510,32
857520,15
857540,11
857540,31
857540,113
857540,122
857600,31
857600,122
857680,5
857680,11
857690,11
857690,31
857690,32
857690,113
857700,11
857700,31
857700,32
857700,122
857710,31
857710,122
857720,31
857720,32
857720,62
857720,122
857740,15
857740,31
857740,44
857740,122
857760,31
857760,32
857760,107
857760,113
857760,144
857770,31
857770,122
857830,31
857830,113
857850,5
857850,31
857850,113
857850,122
857860,31
857860,107
857860,113
857880,122
857890,5
857890,31
857890,107
857890,113
857890,122
857890,144
857900,31
857900,122
857940,31
857940,32
857940,122
857950,31
857950,113
857960,5
857960,31
857960,144
857970,31
857970,113
857970,122
857970,144
857980,5
857980,122
858010,11
858010,32
858010,113
858010,144
858030,144
858040,5
858040,31
858040,32
858050,11
858050,31
858060,5
858060,31
858060,32
858060,44
858060,113
858060,122
858060,144
858070,5
858070,31
858070,107
858070,113
858070,122
858080,31
858080,32
858080,113
858080,122
858090,31
858090,107
858090,122
858100,5
858100,31
858100,113
858100,144
858110,11
858130,31
858130,113
858170,5
858170,11
858170,31
858170,113
858170,144
858180,31
858180,32
858200,31
858200,113
858200,122
858210,31
858210,122
858230,49
858230,106
858230,113
858240,31
858240,32
858240,122
858250,31
858250,113
858250,122
858260,31
858260,113
858260,122
858270,31
858270,32
858270,49
858270,113
858290,31
858290,32
858290,113
858290,122
858320,31
858320,122
858360,31
858360,113
858360,122
858380,32
858380,44
858380,113
858420,11
858420,32
858420,122
858440,31
858440,113
858440,122
858450,31
858450,122
858500,5
858500,31
858500,32
858500,122
858560,31
858560,32
858600,31
858600,107
858600,113
858600,122
858600,144
858610,5
858610,31
858610,144
858620,5
858620,31
858620,144
858630,5
858630,11
858630,31
858630,32
858640,31
858640,113
858640,122
858660,5
858660,31
858660,144
858680,31
858680,122
858690,11
858690,15
858690,16
858690,62
858710,31
858710,122
858720,5
858720,11
858720,31
858720,32
858730,31
858730,32
858730,122
858740,31
858740,122
858760,31
858760,32
858770,5
858770,31
858770,44
858770,107
858770,122
858780,31
858780,113
858780,144
858790,31
858790,113
858790,144
858800,31
858800,144
858810,5
858810,11
858810,31
858820,31
858820,113
858820,122
858820,144
858830,113
858840,31
858840,32
858860,5
858860,31
858860,122
858870,31
858870,113
858880,31
858880,113
858880,122
858940,32
858960,31
858960,32
858960,44
858960,122
858970,31
858970,113
858970,122
858970,144
858980,31
858980,113
858980,122
858980,144
858990,31
858990,144
859050,31
859050,32
859050,122
859060,79
859060,131
859090,15
859090,31
859090,44
859100,5
859100,31
859100,113
859100,144
859120,31
859120,107
859120,122
859130,11
859130,31
859130,32
859130,113
859130,144
859150,113
859150,144
859160,31
859160,113
859160,122
859170,16
859170,122
859180,5
859180,11
859180,32
859180,44
859200,31
859200,122
859200,144
859220,44
859220,79
859220,106
859220,113
859220,122
859240,16
859240,122
859250,5
859250,31
859250,144
859270,5
859270,31
859270,144
859280,31
859280,113
859280,144
859290,11
859290,31
859300,31
859300,122
859300,144
859320,5
859320,31
859320,144
859340,31
859340,113
859350,31
859350,122
859370,31
859370,32
859370,122
859380,32
859400,5
859400,31
859400,144
859430,11
859430,31
859430,32
859430,44
859430,62
859430,122
859440,5
859440,31
859440,122
859460,31
859460,113
859470,31
859490,31
859500,11
859500,31
859500,32
859500,44
859500,62
859500,122
859510,31
859510,32
859510,122
859530,31
859530,32
859540,31
859560,11
859560,32
859560,107
859570,31
859570,113
859570,122
859580,5
859580,11
859600,31
859600,32
859600,113
859610,31
859610,122
859640,31
859640,113
859660,15
859660,31
859660,62
859660,122
859670,31
859670,106
859670,113
859700,31
859700,32
859700,122
859720,5
859720,32
859720,107
859740,11
859740,31
859740,32
859740,113
859820,31
859820,122
859870,15
859870,31
859870,32
859910,31
859910,32
859910,113
859920,11
859920,16
859920,32
859930,31
859930,32
859930,113
859930,122
859940,5
859940,44
859940,107
859940,144
859950,31
859950,32
859950,113
859960,5
859960,31
859960,32
859970,31
859970,32
859990,5
859990,31
859990,32
859990,107
859990,122
860000,11
860000,15
860000,31
860000,32
860000,113
860000,122
860010,31
860010,113
860020,5
860020,11
860020,31
860020,107
860020,122
860030,11
860030,31
860030,32
860050,11
860050,31
860050,32
860060,31
860060,144
860070,31
860070,32
860070,79
860070,106
860070,122
860080,31
860080,122
860090,11
860090,31
860090,32
860110,5
860110,31
860110,144
860120,5
860120,31
860120,144
860130,5
860130,31
860130,144
860140,31
860140,113
860140,122
860140,144
860150,31
860150,113
860150,122
860210,113
860210,122
860210,144
860230,116
860231,116
860232,116
860233,116
860260,31
860260,122
860270,16
860270,122
860270,144
860290,31
860290,113
860290,122
860320,5
860330,31
860330,32
860330,44
860330,122
860340,11
860340,32
860340,122
860350,11
860350,32
860350,122
860400,31
860400,32
860400,113
860400,144
860430,31
860430,106
860440,11
860440,31
860440,32
860440,113
860450,5
860450,31
860470,5
860470,31
860470,144
860480,31
860480,32
860480,113
860480,144
860490,31
860490,32
860490,113
860490,144
860500,31
860500,107
860500,113
860500,122
860510,113
860530,15
860530,31
860530,32
860540,31
860540,113
860540,122
860550,11
860550,32
860560,5
860560,31
860560,107
860590,31
860590,32
860590,122
860600,31
860610,5
860610,31
860610,144
860620,11
860620,31
860620,113
860620,122
860630,31
860630,122
860640,113
860650,31
860650,32
860650,113
860660,31
860660,122
860670,5
860670,11
860670,31
860670,32
860670,107
860670,113
860670,122
860670,144
860680,31
860680,122
860690,5
860690,11
860690,31
860700,11
860700,31
860700,32
860710,11
860710,31
860710,32
860720,5
860720,11
860720,31
860720,32
860720,144
860730,31
860730,44
860750,131
860770,31
860770,32
860790,31
860790,32
860790,113
860790,122
860820,32
860840,31
860840,113
860860,31
860860,113
860860,122
860870,11
860870,32
860880,5
860880,11
860880,31
860880,32
860880,62
860880,113
860890,5
860890,11
860890,31
860900,31
860900,122
860910,31
860910,32
860910,122
860930,31
860930,113
860950,31
860950,122
860960,15
860960,16
860960,31
860960,113
860960,122
860980,5
860980,31
860980,113
860980,144
860981,5
860981,31
860981,113
860981,144
860990,31
860990,32
860990,113
861000,31
861000,32
861010,31
861020,31
861020,79
861020,106
861020,107
861020,122
861030,107
861030,113
861030,122
861050,16
861050,31
861050,44
861050,113
861050,122
861080,31
861080,113
861080,122
861080,144
861090,113
861090,122
861100,113
861110,113
861120,31
861120,32
861130,5
861130,31
861150,31
861150,32
861150,113
861150,122
861160,31
861160,113
861200,122
861210,31
861210,32
861230,31
861240,31
861240,32
861240,113
861250,31
861250,122
861260,31
861260,113
861270,5
861270,31
861270,32
861280,31
861280,122
861290,31
861300,5
861300,31
861300,79
861300,106
861300,122
861300,144
861320,31
861320,44
861320,113
861330,5
861330,31
861330,62
861330,144
861350,11
861350,31
861350,62
861350,107
861350,122
861350,144
861380,5
861380,31
861380,144
861390,31
861390,32
861390,113
861390,122
861400,11
861410,31
861410,32
861410,144
861440,5
861440,31
861440,144
861510,31
861520,31
861520,32
861530,31
861530,44
861530,62
861530,122
861540,5
861540,31
861550,15
861550,31
861550,122
861580,31
861580,113
861580,144
861590,116
861590,123
861600,5
861600,31
861600,144
861640,11
861640,15
861640,31
861640,32
861640,44
861641,11
861641,15
861641,31
861641,32
861641,44
861642,11
861642,15
861642,31
861642,32
861642,44
861642,113
861650,5
861650,11
861650,31
861650,62
861670,5
861710,31
861710,32
861720,5
861720,11
861720,32
861720,122
861730,27
861730,47
861731,27
861731,47
861732,27
861732,47
861740,5
861740,11
861740,32
861740,122
861750,27
861750,47
861751,27
861751,47
861752,27
861752,47
861753,27
861753,47
861760,12
861760,31
861760,49
861760,113
861770,5
861770,31
861790,31
861790,32
861790,122
861860,31
861860,32
861860,113
861860,122
861870,122
861871,122
861872,122
861880,11
861881,11
861882,11
861883,11
861884,11
861885,11
861887,11
861888,11
861889,11
861910,5
861910,31
861910,32
861930,31
861930,32
861930,44
861940,31
861940,32
861940,122
861960,31
861960,32
861960,62
861960,122
861990,5
861990,31
861990,32
861990,113
861990,122
861990,144
862000,31
862070,31
862090,5
862090,11
862090,31
862090,113
862100,5
862100,31
862100,144
862110,5
862110,11
862110,31
862110,32
862130,15
862150,11
862150,31
862150,32
862160,31
862160,44
862160,122
862170,5
862170,31
862170,144
862190,5
862190,11
862190,31
862190,62
862190,122
862200,31
862200,113
862200,122
862220,130
862230,31
862230,113
862240,31
862240,44
862240,122
862250,31
862250,32
862250,44
862260,15
862260,31
862260,107
862260,122
862280,11
862280,31
862280,113
862280,122
862300,31
862300,32
862300,113
862370,31
862370,32
862370,122
862390,11
862390,31
862390,107
862400,11
862400,16
862400,31
862400,32
862400,62
862400,122
862401,11
862401,16
862401,31
862401,32
862401,62
862401,122
862440,5
862440,11
862440,31
862440,32
862440,44
862440,113
862450,31
862450,122
862450,144
862460,31
862460,144
862480,31
862480,113
862490,31
862490,32
862490,107
862490,113
862490,144
862500,11
862500,32
862500,113
862500,122
862510,12
862510,31
862510,49
862510,113
862520,32
862550,5
862550,31
862550,122
862560,31
862560,32
862560,44
862570,31
862570,32
862570,122
862580,31
862580,113
862590,31
862590,107
862590,122
862610,5
862610,11
862610,16
862610,31
862610,32
862610,44
862670,15
862670,31
862670,122
862690,31
862690,32
862690,44
862690,113
862700,31
862700,122
862700,144
862710,31
862710,32
862710,113
862730,107
862730,122
862730,144
862740,31
862740,32
862740,113
862740,122
862760,5
862760,31
862760,122
862770,31
862770,122
862800,11
862800,31
862800,107
862800,122
862810,31
862810,113
862810,122
862840,5
862840,31
862840,144
862850,31
862850,122
862850,144
862880,31
862880,32
862900,5
862900,11
862900,31
862900,62
862900,113
862900,122
862920,31
862920,32
862930,11
862930,31
862930,32
862930,44
862931,11
862931,31
862931,32
862931,44
862931,113
862970,5
862970,31
862970,144
862990,11
862990,31
862990,107
862990,113
862990,122
862990,144
863110,5
863110,31
863110,144
863120,31
863150,31
863150,113
863150,122
863150,144
863160,11
863160,15
863160,62
863170,107
863170,122
863190,107
863190,122
863220,31
863220,32
863220,44
863220,113
863230,31
863230,107
863230,122
863270,113
863270,122
863280,5
863280,31
863290,11
863290,31
863290,32
863290,62
863290,122
863300,11
863310,113
863310,122
863320,31
863320,79
863320,106
863320,113
863320,122
863320,144
863330,45
863330,47
863330,123
863360,31
863360,113
863370,5
863370,11
863370,31
863380,11
863380,31
863380,32
863380,113
863390,31
863390,107
863390,122
863400,5
863400,31
863400,44
863410,11
863410,31
863410,32
863430,31
863430,32
863430,122
863460,5
863460,11
863460,31
863460,122
863470,31
863470,32
863470,45
863470,83
863470,113
863470,130
863490,31
863490,32
863490,113
863500,5
863500,11
863500,31
863500,107
863500,144
863520,15
863520,31
863520,32
863520,62
863560,44
863570,5
863570,11
863570,32
863570,113
863570,144
863580,32
863580,122
863590,31
863590,113
863590,122
863590,144
863600,31
863600,44
863600,122
863610,32
863620,11
863620,144
863640,5
863640,31
863640,32
863650,5
863650,31
863650,32
863660,11
863660,31
863660,32
863660,113
863670,31
863670,107
863670,113
863670,122
863690,31
863720,31
863720,113
863720,122
863730,32
863730,44
863740,31
863740,32
863740,113
863740,122
863740,144
863760,32
863760,44
863780,32
863780,107
863780,122
863790,5
863810,12
863810,106
863810,122
863820,12
863820,106
863820,122
863840,5
863840,31
863840,32
863870,31
863870,32
863870,144
863880,12
863880,33
863880,49
863880,106
863880,131
863900,11
863900,31
863900,32
863900,113
863900,144
863910,47
863910,116
863910,123
863920,31
863920,32
863920,122
863930,47
863930,116
863930,123
863940,31
863940,44
863940,113
863940,122
863960,31
863960,32
863960,122
863970,31
863970,107
863970,122
863980,31
863980,32
863980,113
864010,15
864010,31
864010,32
864020,31
864020,32
864020,107
864020,113
864020,122
864020,144
864030,31
864050,31
864050,122
864060,15
864060,31
864060,32
864060,122
864080,5
864080,31
864080,32
864100,31
864100,113
864110,31
864110,32
864130,11
864130,31
864150,11
864150,31
864150,107
864160,11
864160,31
864160,113
864160,122
864170,31
864170,113
864170,122
864170,144
864180,11
864180,31
864180,32
864180,122
864181,11
864181,31
864181,32
864181,122
864182,11
864182,31
864182,32
864182,122
864183,11
864183,31
864183,32
864183,122
864184,11
864184,31
864184,32
864184,122
864185,11
864185,31
864185,32
864185,122
864186,11
864186,31
864186,32
864186,122
864187,11
864187,31
864187,32
864187,122
864188,11
864188,31
864188,32
864188,122
864189,11
864189,31
864189,32
864189,122
864190,122
864200,31
864200,32
864200,122
864210,5
864210,31
864210,144
864220,113
864220,144
864230,11
864230,31
864230,79
864230,107
864240,5
864240,31
864240,144
864250,5
864250,31
864250,144
864290,5
864290,31
864290,144
864300,31
864300,32
864310,144
864320,5
864320,31
864320,144
864330,79
864330,144
864360,31
864360,32
864360,122
864370,31
864420,31
864420,144
864430,31
864430,122
864450,11
864450,122
864480,31
864480,32
864480,113
864480,122
864480,144
864500,32
864510,31
864510,122
864530,31
864540,31
864540,113
864540,122
864550,31
864550,32
864550,113
864550,144
864560,31
864560,122
864570,5
864570,11
864570,31
864570,32
864570,113
864590,11
864590,31
864590,32
864590,122
864600,113
864600,144
864610,31
864610,122
864660,27
864660,50
864660,116
864660,122
864660,130
864670,5
864670,31
864670,144
864680,11
864680,31
864700,11
864700,31
864700,113
864700,122
864710,11
864710,31
864710,32
864720,31
864720,113
864730,107
864730,122
864740,31
864740,113
864740,144
864750,31
864750,44
864750,122
864760,31
864760,32
864760,50
864760,68
864760,107
864760,116
864760,130
864780,11
864780,31
864780,32
864790,116
864810,11
864810,31
864810,32
864810,113
864810,122
864850,31
864860,31
864860,113
864860,122
864880,79
864880,106
864880,113
864880,122
864890,5
864890,31
864890,144
864900,5
864900,31
864900,144
864930,31
864930,122
864960,11
864960,31
864960,32
864970,122
864980,11
864980,31
864980,32
864980,113
864980,144
865010,31
865010,32
865010,44
865011,31
865011,32
865011,44
865012,31
865012,32
865012,44
865013,31
865013,32
865013,44
865014,31
865014,32
865014,44
865030,31
865030,32
865030,113
865030,122
865040,31
865040,32
865040,122
865060,31
865060,122
865070,11
865090,31
865090,122
865100,31
865100,32
865120,31
865120,44
865120,122
865130,31
865130,122
865140,5
865140,32
865150,113
865160,5
865160,32
865170,5
865170,31
865170,32
865170,107
865180,144
865190,122
865200,16
865200,32
865200,107
865210,5
865210,11
865210,16
865210,31
865210,32
865210,44
865220,31
865220,32
865260,5
865260,11
865260,31
865260,144
865270,31
865290,31
865290,122
865310,11
865310,15
865310,31
865310,32
865310,62
865310,113
865310,122
865320,11
865330,122
865360,31
865360,32
865360,113
865370,31
865370,32
865370,44
865370,62
865370,107
865370,113
865370,122
865390,31
865390,113
865390,122
865390,144
865400,11
865400,31
865410,5
865410,31
865410,32
865430,131
865540,11
865540,31
865540,32
865570,31
865570,32
865570,44
865570,107
865570,113
865570,144
865580,5
865580,31
865590,31
865590,32
865590,113
865590,122
865610,31
865610,113
865620,5
865620,122
865630,31
865630,122
865640,5
865640,31
865640,32
865640,107
865650,5
865650,31
865650,144
865670,113
865670,122
865680,113
865680,122
865700,31
865701,31
865720,31
